gene,mean_rpkm,median_rpkm,n_mutated_samples,mut_freq,n_altered,cna_dir,rna_dir,concordance,concordant,expressed,frac_outlier,transcriptomic,cna_burden,genomic,score
EXOSC2,4.856248768472904,4.4154,0,0.0,28.0,-0.10714285714285714,0.1646198901098901,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
CNPY4,2.3069305418719193,1.9476,0,0.0,17.0,-0.17647058823529413,-0.012591989987484337,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
CERK,28.849717733990143,22.5449,0,0.0,21.0,0.14285714285714285,-0.07382672923183874,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
HMHB1,11.819660591133006,7.7235,0,0.0,17.0,0.17647058823529413,0.09823174801835624,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
ZNF655,11.830552216748762,11.2483,0,0.0,17.0,-0.17647058823529413,0.24197129745515245,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
IARS,17.052857635467983,14.4651,0,0.0,17.0,-0.17647058823529413,-0.16584705882352943,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
RRN3,15.422262561576352,14.4835,0,0.0,18.0,-0.16666666666666666,0.18326380952380952,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
NOL8,4.881324630541875,4.6089,0,0.0,17.0,-0.17647058823529413,0.3291042553191488,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
NFIL3,33.76353251231526,17.8873,0,0.0,17.0,-0.17647058823529413,-0.09779269920734249,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
APOBEC3F,5.3011704433497515,4.6584,0,0.0,21.0,0.14285714285714285,0.3082285714285714,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
CD2BP2,11.811124137931039,11.0534,0,0.0,15.0,-0.2,-0.05202983682983689,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
FBXL19-AS1,1.8405024630541873,1.4951,0,0.0,15.0,-0.2,-0.024346666666666694,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
ASB6,11.28884137931034,10.5411,0,0.0,28.0,-0.10714285714285714,-0.36073928571428565,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
RPF1,21.439824137931037,20.1025,0,0.0,11.0,-0.2727272727272727,0.1109902288188003,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
WDR90,3.0162507389162556,2.7065,0,0.0,22.0,-0.13636363636363635,0.3668022058823529,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
DAPK1,11.020280295566504,7.0394,0,0.0,17.0,-0.17647058823529413,-0.17576236962870248,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
MRPS2,14.67029704433498,12.1169,0,0.0,28.0,-0.10714285714285714,-0.3933742307692307,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
PLA2G6,6.336559113300493,5.6121,0,0.0,21.0,0.14285714285714285,0.2741128258602711,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
ZKSCAN5,3.600601970443351,3.3314,0,0.0,17.0,-0.17647058823529413,0.18172494785148105,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
GTF2IRD2,1.4396674876847284,1.3233,0,0.0,22.0,-0.13636363636363635,0.36401978609625657,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
FCHSD2,18.7465527093596,15.1382,0,0.0,16.0,0.1875,-0.2979,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
APOBEC3D,4.058640886699506,3.4154,0,0.0,21.0,0.14285714285714285,0.2206571428571429,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
PPP6R3,22.038035960591152,20.1598,0,0.0,16.0,0.1875,-0.3631451584507041,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
RPL6,48.237162068965524,45.4353,0,0.0,9.0,0.3333333333333333,0.10716196868008963,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
LRCH4,20.064782758620698,19.2973,0,0.0,17.0,-0.17647058823529413,-0.21542778473091367,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
PAXIP1,3.1658004926108383,2.8841,0,0.0,25.0,-0.12,-0.026389744360902273,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
ZNHIT6,2.536626600985223,2.3179,0,0.0,11.0,-0.2727272727272727,0.2585888682745825,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
C1orf52,9.409230049261085,8.9225,0,0.0,11.0,-0.2727272727272727,0.22125726654298092,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
SNORA18,5.121684236453201,3.676,0,0.0,17.0,0.17647058823529413,-0.18363621193158114,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
ZNF771,1.922037931034482,1.4417,0,0.0,15.0,-0.2,-0.28388,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
CDC7,3.9987684729064057,3.381,0,0.0,11.0,-0.2727272727272727,-0.05250841063698206,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
ASAH1,11.87029802955665,9.2777,0,0.0,19.0,0.15789473684210525,0.3948564558879213,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
PIK3CG,27.233463546798028,22.5708,0,0.0,17.0,-0.17647058823529413,0.008789153108051765,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
PSMC2,15.750939408866996,14.8245,0,0.0,17.0,-0.17647058823529413,0.12328143512724234,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
AGFG2,2.3491881773399,1.2732,0,0.0,17.0,-0.17647058823529413,-0.11983954943679598,concordant_down,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
SH3GLB1,21.91949655172413,21.0776,0,0.0,11.0,-0.2727272727272727,0.007412492269635148,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
ABCC1,24.81086403940887,22.1557,0,0.0,18.0,-0.16666666666666666,-0.004910396825396848,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
RANGAP1,10.423614285714283,9.2823,0,0.0,21.0,0.14285714285714285,0.15552784150156418,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
RAN,41.01618620689657,37.8724,0,0.0,12.0,-0.25,0.2292638127853881,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
MAFF,46.218942857142856,25.7983,0,0.0,21.0,0.14285714285714285,0.09069009384775811,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
RPS19BP1,11.227167487684728,10.1422,0,0.0,21.0,0.14285714285714285,-0.14871720542231484,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
RNF185,4.984357635467978,4.5949,0,0.0,21.0,0.14285714285714285,-0.12956336461591939,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
SNORD83A,3.33272167487685,2.7646,0,0.0,21.0,0.14285714285714285,-0.22641209593326386,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
METTL9,25.372583743842373,24.1732,0,0.0,16.0,-0.1875,0.23467429577464802,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
TOR1B,5.234905418719209,4.792,0,0.0,28.0,-0.10714285714285714,0.26744082417582415,discordant,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
LRP5,9.654167980295568,8.1308,0,0.0,16.0,0.1875,0.12784445422535212,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
SCARB1,10.497679802955663,8.9878,0,0.0,11.0,0.2727272727272727,0.16182523191094617,concordant_up,True,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
EIF3L,162.30833793103443,152.6039,0,0.0,21.0,0.14285714285714285,-0.02337031630170314,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
NDUFA6,29.540379802955666,25.8784,0,0.0,21.0,0.14285714285714285,0.06510038234271798,buffered,False,True,0.04433497536945813,0.04433497536945813,0.0189873417721519,0.409539265691523,0.42299942429476106
TLR10,2.562018719211823,1.0616,0,0.0,19.0,0.631578947368421,-0.19537224536160547,discordant,False,True,0.014778325123152709,0.014778325123152709,0.0759493670886076,0.6102621928086667,0.42220782959124925
TIMP1,35.86496896551723,21.0118,0,0.0,31.0,0.3870967741935484,-0.011824307848615651,buffered,False,True,0.014778325123152709,0.014778325123152709,0.0759493670886076,0.6102621928086667,0.42220782959124925
TSSK2,2.2306098522167486,2.0488500000000003,0,0.0,24.0,0.4583333333333333,-0.11014679726368161,discordant,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
ARID3B,6.093004433497539,4.797,0,0.0,18.0,-0.6111111111111112,0.14322992063492065,discordant,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
ANKRA2,8.075383251231527,7.7049,0,0.0,15.0,0.7333333333333333,-0.18179790209790214,discordant,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
TXNRD2,1.6424458128078814,1.5438,0,0.0,24.0,0.4583333333333333,0.1699105721393035,concordant_up,True,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
IGLL5,158.69579605911332,37.9486,0,0.0,39.0,-0.28205128205128205,-0.004999159663865578,buffered,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
SLTM,18.86212364532022,19.268,0,0.0,18.0,-0.6111111111111112,0.1824166666666666,discordant,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
UCN,2.56845369458128,2.0423,0,0.0,11.0,-1.0,-0.23973704390847247,concordant_down,True,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
GCOM1,7.762979802955665,7.7983,0,0.0,18.0,-0.6111111111111112,0.03658603174603175,buffered,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
GSTCD,1.6015990147783248,1.4299,0,0.0,20.0,0.55,-0.1667128985507246,discordant,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
SNAP29,10.25155221674877,9.808,0,0.0,24.0,0.4583333333333333,-0.06281249999999995,buffered,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
HEXB,12.487275369458132,11.3813,0,0.0,15.0,0.7333333333333333,-0.42245263403263406,discordant,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
PPCDC,1.8625187192118218,1.6825,0,0.0,18.0,-0.6111111111111112,-0.2803487301587301,concordant_down,True,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
ATG10,1.1493532019704433,1.0298,0,0.0,15.0,0.7333333333333333,0.2411887645687646,concordant_up,True,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
HNRNPA1L2,6.426826600985221,5.4561,0,0.0,17.0,-0.6470588235294118,-0.002176470588235297,buffered,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
GFM2,5.143422660098523,4.9053,0,0.0,15.0,0.7333333333333333,0.03830703962703962,buffered,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
SEC63,16.86967733990147,16.2362,0,0.0,36.0,0.3055555555555556,0.1331939435336977,concordant_up,True,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
CFP,3.194807389162561,1.9134,0,0.0,32.0,0.34375,-0.12069841269841275,discordant,False,True,0.019704433497536946,0.019704433497536946,0.06962025316455696,0.5987332968005733,0.418729610439455
GINS4,1.9626778325123146,1.4031,0,0.0,16.0,0.625,-0.13463406690140853,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
SDCBP,14.975752709359604,10.9982,0,0.0,21.0,0.47619047619047616,0.044841014946124434,buffered,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
ABHD5,2.968267487684727,2.4014,0,0.0,11.0,-0.9090909090909091,-0.13114545454545454,concordant_down,True,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
ALMS1,3.3564024630541853,2.9283,0,0.0,10.0,-1.0,-0.15827337837837835,concordant_down,True,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
ETFDH,4.041785221674879,3.5538,0,0.0,20.0,0.5,-0.12765210144927536,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
CD8A,4.817638916256156,2.029,0,0.0,9.0,-1.1111111111111112,0.15493534675615214,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
PELP1,12.435536945812808,11.7127,0,0.0,34.0,0.29411764705882354,-0.23826257115749522,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
RETSAT,2.1340157635467976,2.0038,0,0.0,10.0,-1.0,0.29448270270270266,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
GNLY,12.306354679802954,3.9658,0,0.0,10.0,-1.0,0.3211513513513513,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
SNRNP27,12.84177881773399,12.26145,0,0.0,10.0,-1.0,0.03907027027027026,buffered,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
RHBDD1,2.714472906403941,2.4545,0,0.0,11.0,-0.9090909090909091,0.13362795299938152,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
CCNE1,3.0128246305418727,2.2185,0,0.0,20.0,-0.5,0.130304347826087,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
MTHFD2,9.24478669950739,6.4456,0,0.0,10.0,-1.0,-0.08707729729729731,buffered,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
NDEL1,7.595809852216749,6.9481,0,0.0,32.0,0.3125,-0.18866488095238096,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
GNA11,7.321878817733988,6.7846,0,0.0,27.0,-0.37037037037037035,-0.25482974271981906,concordant_down,True,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
PCYOX1,1.7390049261083733,1.2439,0,0.0,10.0,-1.0,0.021248648648648644,buffered,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
BTK,21.756291625615752,19.2661,0,0.0,31.0,0.3225806451612903,-0.0254975615951232,buffered,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
ELL3,2.794592118226602,1.6784,0,0.0,17.0,-0.5882352941176471,-0.3658183562786817,concordant_down,True,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
FNDC3A,10.185946305418716,9.3117,0,0.0,16.0,-0.625,-0.10813397887323943,concordant_down,True,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
CXCL16,8.452882266009855,4.0029,0,0.0,34.0,0.29411764705882354,0.04774169829222013,buffered,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
GTF3C3,4.345315270935965,4.2776,0,0.0,11.0,-0.9090909090909091,-0.19119158936301783,concordant_down,True,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
UBR1,6.774685221674876,6.6397,0,0.0,17.0,-0.5882352941176471,0.06299766374634957,buffered,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
RSL24D1,78.87014778325123,73.513,0,0.0,17.0,-0.5882352941176471,-0.2265955360867751,concordant_down,True,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
TEX261,18.531981280788177,17.1905,0,0.0,10.0,-1.0,0.11769000000000006,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
BDP1,7.620437438423644,7.7241,0,0.0,14.0,0.7142857142857143,0.2042642857142857,concordant_up,True,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
RNF181,22.387656157635462,20.4108,0,0.0,10.0,-1.0,0.1095106756756756,discordant,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
AMMECR1L,7.540462068965511,6.9192,0,0.0,14.0,-0.7142857142857143,0.008285019841269874,buffered,False,True,0.024630541871921183,0.024630541871921183,0.06329113924050633,0.5811238039033849,0.4183458069468432
FCGR2C,1.8522009852216752,1.2064,0,0.0,30.0,0.4,-0.10453822916666665,discordant,False,True,0.009852216748768473,0.009852216748768473,0.0759493670886076,0.6102621928086667,0.4179380157359432
CNNM3,4.296076354679804,4.1564,0,0.0,16.0,-0.75,0.0020978873239436285,buffered,False,True,0.009852216748768473,0.009852216748768473,0.0759493670886076,0.6102621928086667,0.4179380157359432
RPL39,79.48524236453206,63.147,0,0.0,30.0,0.4,0.11030177083333335,concordant_up,True,True,0.009852216748768473,0.009852216748768473,0.0759493670886076,0.6102621928086667,0.4179380157359432
SYN1,2.7270142857142865,1.0374,0,0.0,31.0,0.3870967741935484,-0.155950825501651,discordant,False,True,0.0049261083743842365,0.0049261083743842365,0.0759493670886076,0.6102621928086667,0.41613893686432546
NR2C2,6.143619704433493,5.3504,0,0.0,9.0,-0.7777777777777778,0.11049932885906046,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
UROD,11.936829556650245,8.8309,0,0.0,17.0,-0.4117647058823529,-0.09866704213600333,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
SRA1,8.60738719211823,7.8039,0,0.0,15.0,0.4666666666666667,-0.21202983682983684,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
NPPA-AS1,3.930794581280788,3.5818,0,0.0,22.0,-0.3181818181818182,-0.04369618983957221,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
RNF123,8.3541684729064,7.7413,0,0.0,13.0,-0.5384615384615384,-0.55049299734748,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
ING1,10.231170935960595,9.1434,0,0.0,13.0,-0.5384615384615384,-0.21883915119363395,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
PLEKHM2,57.680581773398984,46.0498,0,0.0,20.0,-0.35,-0.12379137681159424,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
TMED7-TICAM2,11.584089162561582,10.443750000000001,0,0.0,15.0,0.4666666666666667,-0.34416298368298376,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
CSNK1G1,5.132310344827587,4.7124,0,0.0,17.0,-0.4117647058823529,-0.07657930746766799,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
CD86,3.8508182266009867,1.8334,0,0.0,7.0,-1.0,-0.20750066225165556,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
C2orf76,1.8126320197044343,1.6325,0,0.0,11.0,-0.6363636363636364,-0.06025522572665426,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
ANKDD1A,1.8277438423645325,1.0581,0,0.0,17.0,-0.4117647058823529,-0.14078022528160197,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
LTBP3,7.256160098522172,6.0416,0,0.0,19.0,0.3684210526315789,0.0031196137826580753,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
HBEGF,103.28807389162561,63.4751,0,0.0,15.0,0.4666666666666667,-0.22183263403263404,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
MREG,1.67718275862069,1.0047,0,0.0,9.0,-0.7777777777777778,-0.23776398210290825,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
AMT,1.8916896551724154,1.4163,0,0.0,13.0,-0.5384615384615384,-0.23151814323607423,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
GANAB,38.997834482758634,36.3035,0,0.0,19.0,0.3684210526315789,0.3397954562665658,concordant_up,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
FAM162A,3.5812906403940903,3.1186,0,0.0,7.0,-1.0,-0.4720747398297068,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
PLD6,3.212124137931034,2.1285,0,0.0,36.0,0.19444444444444445,-0.05710409836065573,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
CCDC93,8.40045812807882,7.525,0,0.0,11.0,-0.6363636363636364,0.1007504638218925,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
RTN4IP1,1.7718832512315266,1.5974,0,0.0,38.0,0.18421052631578946,0.064621052631579,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
ADPGK,20.7239064039409,20.4388,0,0.0,17.0,-0.4117647058823529,0.030132457238214456,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
GOT2,17.849873891625613,14.2908,0,0.0,13.0,-0.5384615384615384,-0.12194132625994686,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
PLAGL2,17.716973891625607,15.7484,0,0.0,17.0,-0.4117647058823529,-0.3162625782227784,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
SETMAR,3.4250886699507395,3.1836,0,0.0,8.0,-0.875,-0.267477,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
RPL14,228.55898423645323,212.0614,0,0.0,9.0,-0.7777777777777778,-0.056010439970171494,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
ANKRD10,65.08458719211826,58.9973,0,0.0,13.0,-0.5384615384615384,-0.1675020689655172,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
CDC16,11.71709359605911,10.164,0,0.0,13.0,-0.5384615384615384,-0.2798846153846154,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
KIF2C,4.424562561576354,3.1836,0,0.0,17.0,-0.4117647058823529,-0.11620070921985816,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
POLR1B,2.664244334975369,2.4026,0,0.0,11.0,-0.6363636363636364,0.1901420531849104,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
EPM2AIP1,12.594448768472905,12.0477,0,0.0,9.0,-0.7777777777777778,0.3229090976882924,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
SATB1,21.667887192118215,18.193,0,0.0,9.0,-0.7777777777777778,-0.20661312453392988,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
TGFBR2,34.68325763546799,30.0217,0,0.0,9.0,-0.7777777777777778,0.2337437733035049,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
CTDSPL,2.574628571428573,1.6891,0,0.0,9.0,-0.7777777777777778,0.041347800149142425,buffered,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
ATG2A,9.143426108374381,7.5399,0,0.0,19.0,0.3684210526315789,-0.29472919348731536,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
PDCD6IP,11.499516256157634,10.6027,0,0.0,9.0,-0.7777777777777778,-0.34480708426547346,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
PDCD7,6.966825615763542,6.0447,0,0.0,17.0,-0.4117647058823529,-0.2039816437213183,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
NDUFB4,53.58429359605909,50.5731,0,0.0,7.0,-1.0,-0.18489403973509938,concordant_down,True,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
TRAF3IP1,1.6870561576354675,1.5335,0,0.0,12.0,-0.5833333333333334,0.1698979452054795,discordant,False,True,0.034482758620689655,0.034482758620689655,0.04430379746835443,0.5054377608228302,0.410813663404337
